YEAR,ID,MARITAL,AGE,EDUC,DEGREE,SEX,RACE,RACECEN1,RACECEN2,RACECEN3,COHORT,ZODIAC,DIVORCE,WIDOWED,SIBS,CHILDS,AGEKDBRN,HOMPOP,BABIES,PRETEEN,TEENS,ADULTS,UNRELAT,HHTYPE1,PRESTG80,SPPRES80,INCOME06,RINCOM06,SATFIN,WRKSTAT,HRS1,WRKSLF,PARTFULL,SPWRKSTA,SPHRS1,DWELOWN,SEI,SPSEI,MASEI,PASEI,HAPMAR,EVSTRAY,DIVLAW,AGED,SPANKING,ABANY,ABDEFCTW,ABDEFECT,ABHLTH,ABNOMORE,ABPOOR,ABPOORW,ABRAPE,MARHOMO,HAPPY,FATALISM,HEALTH,LIFE,LETDIE1,OWNGUN,HUNT,NEWS,TVHOURS,GETAHEAD,RICHWORK,RACDIF1,RACDIF2,RACDIF3,RACDIF4,FEAR,PARTYID,POLVIEWS,NATENVIR,NATHEAL,NATCRIME,NATEDUC,NATARMS,NATAID,NATFARE,NATSOC,NATCHLD,NATSCI,NATFAREY,CAPPUN,GUNLAW,COURTS,GRASS,AFFRMACT,WRKWAYUP,WORKWHTS,WORKBLKS,INTLWHTS,INTLBLKS,DISCAFF,FEJOBAFF,DISCAFFM,DISCAFFW,INCGAP,TAXRICH,RELIG,DENOM,FUND,ATTEND,RELITEN,POSTLIFE,PRAY,REBORN,RELEXP,SEXEDUC,PREMARSX,TEENSEX,XMARSEX,HOMOSEX,PORNLAW,XMOVIE,PARTNERS,SEXFREQ,NUMWOMEN,NUMMEN,SEXORNT,FECHLD,FEPRESCH,FEFAM,MEOVRWRK
2008,1831,1,41,11,0,2,1,1,0,0,1967,5,0,0,4,2,17,2,0,0,0,2,0,1,42,33,10,0,2,1,40,2,2,3,-1,0,29.3,27.7,-1,-1,2,0,0,2,0,0,1,0,0,0,0,1,0,1,2,4,3,2,7,0,4,0,-1,1,1,7,7,7,7,1,6,5,1,1,1,2,2,2,3,1,1,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,4,2,1,14,1,8,1,1,1,1,1,7,0,0,1,4,1,0,1,3,0,1,3,0,0,0,0
2008,1832,4,41,13,2,2,1,1,3,0,1967,8,7,0,5,4,20,2,0,0,0,1,1,2,44,0,4,4,2,1,60,1,1,0,-1,1,50.7,-1,32.4,31.5,0,7,2,3,2,7,1,7,7,7,7,1,7,0,2,5,0,0,1,7,0,2,6,0,9,1,0,0,0,7,3,4,1,1,1,1,1,2,1,1,3,1,0,1,7,2,1,4,5,4,4,4,4,0,4,3,0,0,0,1,14,1,3,2,0,5,1,1,1,4,1,0,0,2,1,-1,-1,-1,-1,0,2,4,4,3
2008,1833,1,59,8,0,1,1,1,0,0,1949,9,0,0,6,2,23,2,0,0,0,2,0,1,40,36,10,4,3,1,60,1,1,1,40,1,37.3,33.1,-1,49.6,2,0,2,3,2,7,3,7,7,7,7,1,7,0,2,4,0,0,7,7,0,3,3,0,9,0,0,0,1,7,6,4,0,0,0,0,0,0,0,1,2,3,1,1,7,2,1,4,1,5,5,4,4,0,0,0,1,2,3,1,60,1,8,1,0,1,1,1,1,1,1,0,0,1,0,1,2,1,0,3,2,3,2,2
2008,1834,1,60,12,1,2,2,2,0,0,1948,8,0,0,4,2,19,2,0,0,0,2,0,1,22,33,15,0,2,1,32,2,2,3,-1,1,28.4,20.1,-1,20.1,3,0,2,0,2,0,0,1,1,1,1,0,1,5,3,0,2,3,7,0,4,2,2,1,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,1,1,2,1,0,1,2,7,3,1,3,5,6,3,3,0,0,2,0,0,1,14,1,3,2,0,2,0,1,1,1,1,1,1,0,7,0,0,0,1,3,2,3,3,2
2008,1835,2,81,12,0,2,1,1,0,0,1927,2,0,7,3,3,19,1,0,0,0,1,-1,4,74,0,9,2,3,2,6,2,2,0,-1,1,87,-1,17.1,-1,0,0,2,1,3,7,1,7,7,7,7,1,7,0,1,5,0,0,7,7,0,5,2,0,7,1,0,1,0,7,4,6,0,0,0,0,0,0,0,1,1,2,2,1,7,1,0,4,4,4,4,4,4,0,0,0,3,1,1,1,22,3,7,3,1,2,1,1,0,3,1,0,0,1,0,0,0,0,1,3,3,3,3,3
2008,1836,1,39,13,1,2,1,1,0,0,1969,10,1,0,3,2,23,4,0,1,1,2,0,11,51,0,15,15,2,1,40,2,1,7,-1,2,69.7,-1,37.7,-1,2,0,1,2,2,7,4,7,7,7,7,3,7,0,1,4,0,0,7,7,0,2,2,0,9,0,0,0,0,7,2,2,0,0,0,0,0,0,0,1,1,2,1,1,7,2,0,4,3,3,3,6,6,0,0,0,1,2,4,1,28,3,2,2,0,2,0,0,1,4,1,0,0,2,0,1,3,0,6,3,1,4,3,4
2008,1837,2,62,12,1,1,2,2,0,0,1946,11,0,7,4,2,26,1,0,0,0,1,-1,4,50,0,11,11,2,2,30,2,2,0,-1,1,43.4,-1,22.5,-1,0,0,1,2,2,7,4,7,7,7,7,1,7,0,2,4,0,0,7,7,0,5,5,0,7,1,0,1,1,7,0,4,0,0,0,0,0,0,0,1,1,1,1,1,7,2,0,3,1,4,5,3,5,0,0,0,1,1,1,1,22,3,4,1,0,2,0,0,0,4,1,0,0,1,0,1,3,5,0,3,3,2,2,2
2008,1838,3,47,12,1,2,2,2,0,0,1961,3,7,0,2,3,20,4,1,0,1,2,0,13,40,0,17,16,3,1,40,2,1,0,-1,1,45.8,-1,26.7,48.5,0,0,1,0,1,1,0,1,1,1,1,0,1,2,3,0,3,3,7,0,4,3,12,2,1,1,0,1,1,0,1,4,0,0,0,0,0,0,0,2,1,1,1,1,1,1,7,1,4,4,5,4,4,3,0,0,1,0,0,1,60,1,3,1,1,1,1,1,1,4,2,1,1,0,7,0,0,0,3,3,1,3,4,2
2008,1839,1,51,13,1,2,1,1,0,0,1957,4,1,0,4,1,19,2,0,0,0,2,0,1,34,31,18,14,2,1,50,2,1,1,50,1,37.7,30.4,17.1,37.3,1,9,1,1,1,7,4,7,7,7,7,4,7,0,1,5,0,0,7,7,0,2,2,0,9,0,0,0,1,7,1,5,0,0,0,0,0,0,0,3,3,2,3,1,7,2,0,4,1,3,6,5,5,0,0,0,2,1,5,1,14,1,6,3,1,1,1,1,1,3,1,0,0,2,1,1,9,0,999,3,1,4,4,3
2008,1840,1,26,12,1,2,1,1,0,0,1982,4,0,0,1,2,17,4,1,1,0,2,0,11,42,51,21,16,1,1,40,2,1,1,50,1,47,63.5,63.5,50.7,1,0,1,1,2,7,3,7,7,7,7,1,7,0,2,4,0,0,7,7,0,4,1,0,9,0,0,0,1,7,5,4,0,0,0,0,0,0,0,1,1,2,2,0,7,2,0,4,1,4,4,4,4,0,0,0,2,3,1,1,60,1,3,1,1,2,1,0,1,1,1,0,0,2,1,5,5,0,0,3,1,4,3,2
2008,1841,2,72,12,0,2,2,2,0,0,1936,3,0,7,4,0,0,1,0,0,0,1,-1,4,47,0,8,5,3,1,40,2,1,0,-1,0,31.2,-1,27.5,29.4,0,0,0,2,0,1,4,1,1,1,1,4,1,4,3,2,3,2,7,0,4,0,-1,1,1,7,7,7,7,1,0,4,0,0,0,0,0,0,0,1,2,2,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,18,1,7,1,8,2,0,0,7,0,0,1,1,1,0,0,0,0,2,3,0,0,0,0
2008,1842,3,57,13,1,1,1,1,3,0,1951,10,7,0,7,2,18,1,0,0,0,1,-1,4,57,0,4,0,1,5,-1,2,0,0,-1,0,50.7,-1,63.5,48.5,0,1,0,2,0,0,1,0,1,0,0,1,0,5,2,5,3,1,7,1,4,0,-1,1,7,7,7,7,7,1,0,5,0,0,0,0,0,0,0,1,1,1,2,1,0,2,1,0,0,0,0,0,0,3,0,0,0,1,5,1,60,1,7,1,1,1,1,0,7,0,0,1,1,2,0,0,0,20,0,3,0,0,0,0
2008,1843,5,50,12,1,1,1,1,0,0,1958,1,7,7,1,0,0,1,0,0,0,1,-1,4,42,0,7,0,2,7,-1,2,0,0,-1,2,32.3,-1,22.5,-1,0,7,3,3,2,7,1,7,7,7,7,1,7,0,2,4,0,0,7,7,0,1,0,0,7,1,0,1,0,7,3,4,0,0,0,0,0,0,0,1,2,1,2,1,7,2,0,4,3,4,4,4,4,0,0,0,2,2,3,1,14,1,8,3,1,9,1,0,1,3,1,0,0,2,0,0,0,3,0,3,3,2,2,2
2008,1844,1,55,12,1,1,1,1,0,0,1953,4,1,0,10,3,21,2,0,0,0,2,0,1,54,42,20,16,3,1,40,2,1,7,-1,1,55.3,39.4,-1,31.5,2,1,2,1,1,7,1,7,7,7,7,1,7,0,3,4,0,0,7,7,0,1,2,0,9,1,0,0,1,7,5,4,0,0,0,0,0,0,0,1,1,2,1,1,7,2,1,4,1,4,6,4,3,0,0,0,2,1,2,1,70,2,8,1,1,2,1,0,1,1,1,0,0,1,0,1,1,7,0,3,1,4,3,1
2008,1845,3,53,19,4,2,1,1,0,0,1955,10,7,0,2,3,22,2,0,0,0,2,0,3,57,0,20,19,3,1,12,2,1,0,-1,0,80.9,-1,38,-1,0,0,0,1,0,0,4,1,1,8,0,2,0,3,1,2,2,1,7,0,4,0,-1,1,1,7,7,7,7,1,1,4,0,0,0,0,0,0,0,1,2,2,1,1,1,2,0,0,0,0,0,0,0,3,0,0,0,2,2,2,0,2,3,2,1,2,0,1,7,0,0,1,8,1,0,0,0,0,5,3,0,0,0,0
2008,1846,5,20,12,1,2,3,3,0,0,1988,10,7,7,2,2,17,3,2,0,0,1,0,2,32,0,13,13,3,7,-1,2,1,0,-1,2,22.9,-1,36.7,35.1,0,7,3,0,2,0,0,1,1,1,0,0,1,2,2,0,2,2,7,0,1,2,4,1,7,0,0,1,1,0,0,3,0,0,0,0,0,0,0,2,1,1,1,1,1,1,7,4,3,4,4,4,4,2,0,0,3,0,0,1,60,2,5,2,1,5,0,1,1,1,1,1,4,0,7,1,6,0,1,3,1,4,3,2
2008,1847,3,27,13,1,1,3,3,0,0,1981,5,7,0,10,4,18,5,2,1,0,2,0,13,30,0,10,0,2,1,39,2,2,0,-1,0,35.1,-1,63.5,-1,0,9,0,1,0,1,1,0,1,0,1,1,1,2,1,1,2,1,7,0,4,0,-1,3,1,7,7,7,7,0,1,4,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,4,4,1,14,1,5,2,1,2,1,1,7,0,0,1,4,2,0,3,5,8,0,3,0,0,0,0
2008,1848,1,66,14,2,1,1,1,3,0,1942,8,1,0,0,2,21,2,0,0,0,2,0,1,33,33,9,0,1,5,-1,2,0,5,-1,0,50.5,24.8,38.9,63.5,1,0,0,1,0,0,2,0,1,0,0,1,0,5,1,3,3,2,7,1,4,0,-1,3,7,7,7,7,7,0,6,6,0,0,0,0,0,0,0,2,2,1,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0,5,1,1,32,1,6,1,1,2,0,0,7,0,0,1,1,1,0,1,3,2,0,3,0,0,0,0
2008,1849,3,75,14,2,2,1,1,0,0,1933,2,7,0,3,3,21,2,0,0,0,2,-1,3,47,0,12,0,1,5,-1,2,1,0,-1,1,45.4,-1,50.7,-1,0,0,1,2,2,7,1,7,7,7,7,1,7,0,1,5,0,0,7,7,0,1,1,0,7,1,0,1,0,7,0,4,0,0,0,0,0,0,0,1,1,1,1,1,7,2,1,3,3,3,5,7,7,0,0,0,3,2,1,1,60,1,8,1,1,1,1,0,1,4,1,0,0,2,0,1,5,0,2,3,1,3,3,2
2008,1850,5,37,19,1,1,1,1,0,0,1971,1,7,7,1,0,0,1,0,0,0,1,-1,4,43,0,19,19,2,1,56,2,1,0,-1,2,42.2,-1,36.5,42.5,0,7,2,0,2,0,0,1,1,0,0,0,1,2,2,0,1,1,7,1,1,2,6,1,1,0,0,0,0,0,3,4,0,0,0,0,0,0,0,2,2,1,2,1,0,2,7,4,1,3,5,3,5,2,0,0,1,0,0,2,0,2,4,2,1,2,0,0,1,4,3,2,2,0,7,4,5,998,0,3,2,3,3,4
2008,1851,5,65,18,4,2,1,1,3,0,1943,6,7,7,3,0,0,1,0,0,0,1,-1,4,71,0,18,0,2,5,-1,2,1,0,-1,0,87.9,-1,38.4,80.3,0,7,0,1,0,1,4,1,1,1,1,4,1,5,1,5,1,2,7,0,4,0,-1,1,7,7,7,7,7,1,0,3,0,0,0,0,0,0,0,2,2,1,1,0,1,1,1,0,0,0,0,0,0,3,0,0,0,1,5,1,22,3,1,1,0,2,0,0,7,0,0,2,4,2,0,0,0,0,20,3,0,0,0,0
2008,1852,5,26,13,1,1,1,3,0,0,1982,9,7,7,3,1,25,1,0,0,0,2,-1,99,30,0,18,18,2,1,36,2,1,0,-1,0,29.4,-1,-1,53.1,0,7,0,1,0,1,4,1,1,1,1,4,1,2,2,5,2,2,7,1,4,0,-1,1,1,7,7,7,7,0,3,8,0,0,0,0,0,0,0,8,3,1,8,1,0,8,8,0,0,0,0,0,0,3,0,0,0,3,3,4,0,3,0,4,1,6,0,0,7,0,0,1,4,3,0,5,5,100,0,3,0,0,0,0
2008,1853,1,53,11,1,2,1,1,0,0,1955,1,1,0,2,1,23,2,0,0,0,2,0,1,51,30,21,16,1,7,-1,2,1,1,60,1,69.7,31.5,32.4,-1,1,0,3,0,1,8,0,8,1,8,0,0,1,3,2,0,3,2,7,0,4,1,6,1,7,0,8,0,8,1,1,4,0,0,0,0,0,0,0,2,2,3,1,0,1,3,7,8,1,4,4,4,4,2,0,0,2,0,0,1,14,1,6,2,1,2,1,0,1,8,1,1,8,0,7,1,4,0,5,3,2,3,3,4
2008,1854,3,36,18,3,2,1,1,0,0,1972,8,7,0,4,1,27,2,0,1,0,1,-1,2,51,0,22,16,2,1,40,2,1,0,-1,1,63.5,-1,-1,64.1,0,0,1,1,2,7,4,7,7,7,7,1,7,0,2,5,0,0,7,7,0,3,2,0,9,0,0,0,0,7,1,4,0,0,0,0,0,0,0,1,1,1,1,1,7,1,0,4,3,3,3,3,3,0,0,0,3,1,3,1,14,1,7,3,1,2,1,1,1,3,1,0,0,1,0,1,4,0,4,3,2,3,3,2
2008,1855,1,78,15,1,2,1,1,0,0,1930,99,0,0,2,3,28,2,0,0,0,2,0,1,46,51,18,0,2,5,-1,2,0,5,-1,1,38.4,63.5,-1,30.6,1,0,1,0,2,1,0,1,1,1,1,0,1,5,2,0,2,1,7,1,2,1,3,1,7,0,0,0,1,0,5,4,0,0,0,0,0,0,0,1,1,1,1,1,1,2,7,4,2,4,4,4,5,2,0,0,1,0,0,1,22,3,4,1,1,2,0,0,1,1,1,1,1,0,7,1,0,0,1,3,2,3,1,2
2008,1856,1,57,17,3,1,1,1,0,0,1951,7,1,0,1,3,26,3,0,0,1,2,0,11,51,51,22,18,2,1,40,2,1,1,55,0,69.7,63.5,38.4,86.5,1,0,0,2,0,0,4,1,1,0,0,1,1,4,1,4,2,1,7,1,4,0,-1,1,0,7,7,7,7,0,1,5,1,1,1,1,2,2,2,1,1,2,0,1,1,3,1,0,0,0,0,0,0,3,0,0,0,3,4,1,22,3,7,2,1,2,0,0,7,0,0,1,1,2,0,1,2,5,0,3,0,0,0,0
2008,1857,1,28,16,3,1,3,3,0,0,1980,11,0,0,1,1,26,2,0,0,0,2,0,1,43,51,20,18,2,1,40,2,1,1,40,1,37.3,69.7,-1,37.3,3,0,2,2,1,7,1,7,7,7,7,1,7,0,2,5,0,0,1,7,0,1,4,0,9,0,0,0,1,7,6,6,1,1,1,1,1,3,3,1,2,3,0,1,7,2,0,4,1,1,5,5,5,0,4,2,0,0,0,1,60,1,7,1,1,2,1,1,0,1,1,0,0,1,0,1,4,5,0,3,3,2,1,2
2008,1858,1,44,9,0,1,1,1,0,0,1964,6,0,0,9,1,34,2,0,0,0,2,0,1,36,29,9,9,3,1,25,1,1,7,-1,0,29.4,33.1,-1,-1,2,0,0,2,0,0,4,1,1,0,1,1,0,5,3,5,3,1,7,1,1,0,-1,1,1,7,7,7,7,0,3,4,1,2,3,1,3,3,3,1,1,8,0,1,0,1,1,0,0,0,0,0,0,3,0,0,0,1,1,11,70,2,2,9,1,2,0,0,7,0,0,1,1,2,0,1,3,7,7,3,0,0,0,0
2008,1859,1,28,14,2,1,1,1,0,0,1980,1,0,0,2,1,26,3,1,0,0,2,0,11,33,33,19,18,2,1,40,2,1,6,-1,2,27.7,50.5,38.5,49.6,1,0,2,1,1,7,4,7,7,7,7,4,7,0,1,4,0,0,1,7,0,2,4,0,9,0,0,0,0,7,1,2,1,1,2,1,3,2,3,1,1,2,0,1,7,2,1,4,2,5,3,4,4,0,2,3,0,0,0,1,14,1,1,2,0,6,0,0,1,4,1,0,0,2,0,1,6,80,80,3,4,2,3,2
2008,1860,1,36,12,1,2,1,1,3,0,1972,12,0,0,3,0,0,2,0,0,0,2,0,1,51,36,18,0,2,7,-1,2,0,1,56,0,63.5,28.6,51.8,47.6,1,0,0,1,0,1,4,1,1,1,1,3,1,1,2,4,2,2,7,1,2,0,-1,3,7,7,7,7,7,0,0,4,1,1,1,1,1,2,2,1,2,2,0,1,1,2,1,0,0,0,0,0,0,2,0,0,0,2,4,1,14,1,0,2,1,2,0,0,7,0,0,1,4,2,0,1,3,0,6,3,0,0,0,0
2008,1861,1,46,16,3,2,1,1,0,0,1962,5,1,0,3,5,21,4,0,0,2,2,0,11,66,40,22,20,3,1,52,2,1,1,46,1,73.2,45.8,32.4,35.4,1,0,2,1,2,7,4,7,7,7,7,4,7,0,2,4,0,0,1,7,0,5,1,0,9,0,0,0,1,7,2,4,1,1,1,1,1,3,3,1,1,2,0,1,7,2,1,3,2,4,4,3,4,0,4,3,0,0,0,4,0,3,1,4,1,4,0,0,1,4,2,0,0,2,0,1,4,0,4,3,2,3,4,4
2008,1862,3,41,12,1,1,1,1,0,0,1967,4,7,0,5,6,18,3,0,1,0,2,1,13,30,0,15,14,2,1,60,2,1,0,-1,2,31.5,-1,26.5,28.4,0,0,1,0,2,1,0,1,1,1,1,0,1,5,2,0,2,2,1,1,1,3,4,3,1,0,0,0,1,0,5,4,2,2,2,1,2,3,3,2,1,2,0,1,0,2,7,4,1,4,4,4,4,2,4,2,0,0,0,4,0,3,0,4,1,6,0,0,1,4,1,1,1,0,7,5,3,999,0,3,1,3,3,1
2008,1863,1,58,10,1,1,1,1,0,0,1950,6,1,0,1,2,19,3,0,0,0,3,0,1,35,39,20,19,2,1,52,2,1,1,40,0,29.2,36.5,17.1,27.7,1,0,0,2,0,0,3,0,1,0,0,1,1,1,1,3,3,1,7,1,4,0,-1,1,0,7,7,7,7,0,2,5,3,1,1,1,1,3,3,1,1,3,0,1,0,2,1,0,0,0,0,0,0,2,0,0,0,4,1,1,48,3,0,2,8,6,0,0,7,0,0,1,4,2,0,1,1,4,0,3,0,0,0,0
2008,1864,1,34,10,1,2,1,1,0,0,1974,7,1,0,4,5,18,7,3,1,1,2,0,11,0,30,19,0,2,7,-1,0,1,1,48,1,-1,29.4,29,31.4,2,1,2,1,2,7,1,7,7,7,7,1,7,0,2,5,0,0,1,7,0,4,2,0,7,0,0,1,0,7,1,4,1,1,2,1,3,3,1,1,1,3,0,1,7,2,1,4,2,4,4,4,4,0,2,3,0,0,0,1,60,1,3,2,1,3,0,0,1,1,1,0,0,1,0,1,5,0,30,3,3,3,3,5
2008,1865,5,19,13,1,1,2,2,0,0,1989,12,7,7,4,0,0,6,0,0,2,3,-1,11,30,0,17,0,2,1,42,2,1,0,-1,1,35.1,-1,61.9,29.5,0,7,1,0,1,0,0,0,1,0,0,0,0,5,2,0,2,2,1,0,4,4,2,1,1,1,0,0,1,0,1,4,2,1,2,2,3,2,2,1,2,2,0,0,1,2,7,1,1,2,6,7,3,2,1,3,0,0,0,1,60,1,7,1,1,2,1,1,1,4,1,1,1,0,7,6,6,8,0,3,2,3,4,4
2008,1866,1,32,13,1,2,1,1,0,0,1976,10,0,0,1,3,22,5,2,1,0,2,0,11,0,42,21,99,2,1,55,2,1,1,50,1,-1,42.2,73.6,-1,1,0,2,0,2,0,0,1,1,0,0,0,1,4,2,0,2,2,1,1,4,2,2,1,1,0,0,1,0,0,2,4,1,1,1,1,1,2,3,1,8,1,0,1,1,2,7,4,1,4,4,4,4,3,3,3,0,0,0,1,14,1,3,2,8,3,0,0,1,3,1,1,1,0,7,1,3,0,3,3,1,4,4,4
2008,1867,1,61,11,1,2,1,1,3,0,1947,11,1,0,5,3,20,2,0,0,0,2,0,1,28,44,20,0,2,7,-1,2,0,1,50,0,32.4,35.4,-1,36.4,1,1,0,2,0,8,8,0,8,0,0,1,8,4,2,4,3,1,7,1,4,0,-1,1,7,7,7,7,7,1,4,6,2,2,1,1,1,2,2,1,2,2,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,4,2,1,60,1,8,1,1,1,1,1,7,0,0,1,1,1,0,1,5,0,5,3,0,0,0,0
2008,1868,1,54,12,1,1,1,1,0,0,1954,7,1,0,4,0,0,2,0,0,0,2,0,1,40,44,20,17,2,1,40,1,1,5,-1,1,32.3,50.7,-1,49.6,1,0,3,2,1,7,4,7,7,7,7,3,7,0,1,4,0,0,0,7,0,1,2,0,9,0,1,0,1,7,0,4,3,2,1,3,3,3,3,1,2,2,0,0,7,2,0,3,1,6,7,5,4,0,1,4,0,0,0,1,22,3,7,1,1,3,1,0,0,4,2,0,0,1,0,1,3,2,0,3,2,3,3,4
2008,1869,1,34,12,1,2,1,1,0,0,1974,4,0,0,4,3,25,8,1,3,0,4,0,11,47,42,22,3,3,1,48,2,1,1,40,1,38,36.5,73.2,50.7,1,0,2,0,1,1,0,1,1,1,1,0,1,2,3,0,2,3,1,1,2,5,2,1,1,0,0,0,1,0,3,4,3,1,2,2,8,3,3,1,2,2,0,1,1,8,7,4,1,9,9,9,9,3,3,2,0,0,0,1,18,1,6,2,1,3,0,0,1,4,1,1,4,0,7,1,6,0,13,3,2,3,3,3
2008,1870,1,62,12,1,1,1,1,0,0,1946,1,0,0,5,3,20,2,0,0,0,2,0,1,51,51,20,20,1,1,80,2,1,7,-1,1,63.5,63.5,26.4,38.2,1,0,2,0,1,0,0,1,0,0,0,0,1,5,1,0,2,2,1,1,4,5,3,2,0,0,0,0,1,0,4,7,3,3,2,3,2,3,3,2,3,2,0,1,0,2,7,4,1,4,4,4,4,3,4,3,0,0,0,1,14,1,6,3,1,4,1,1,1,8,1,1,1,0,7,1,4,2,0,3,3,2,3,2
2008,1871,1,28,18,4,2,1,1,0,0,1980,5,0,0,1,0,0,2,0,0,0,2,0,1,66,51,20,16,2,1,40,2,1,1,50,1,80.3,63.5,36.9,37.3,1,0,2,1,1,7,1,7,7,7,7,1,7,0,1,4,0,0,0,7,0,2,2,0,9,0,0,0,1,7,5,6,1,1,1,1,2,3,3,1,2,2,0,1,7,2,0,4,2,5,5,5,5,0,3,2,0,0,0,1,60,1,8,1,1,2,1,1,1,1,1,0,0,1,0,1,4,0,2,3,2,3,3,2
2008,1872,2,82,9,0,2,1,1,0,0,1926,11,0,7,3,5,16,3,0,0,0,3,0,1,0,0,98,0,1,7,-1,0,0,0,-1,1,-1,-1,-1,55.3,0,0,2,1,2,7,4,7,7,7,7,1,7,0,1,4,0,0,0,7,0,1,98,0,7,1,0,1,1,7,4,4,3,1,1,1,1,8,1,1,8,8,0,1,7,2,0,4,1,3,6,6,2,0,3,4,0,0,0,1,10,1,7,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,3,4,4,2,5
2008,1873,1,51,12,1,2,1,1,0,0,1957,8,0,0,2,3,17,2,0,0,0,2,0,1,68,36,21,0,1,7,-1,2,0,1,49,0,64.8,48.8,37.7,27.7,2,0,0,1,0,1,4,1,1,1,1,4,1,5,2,5,3,2,7,1,3,0,-1,2,7,7,7,7,7,0,1,4,1,1,1,1,3,2,3,1,1,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,2,1,14,1,3,2,1,2,0,0,7,0,0,1,1,2,0,1,5,0,1,3,0,0,0,0
2008,1874,1,71,16,3,2,1,1,0,0,1937,6,0,0,6,5,22,2,0,0,0,2,0,1,64,24,17,0,2,5,-1,2,0,5,-1,1,78.5,29.2,17.1,-1,1,0,1,0,2,0,0,0,1,0,0,0,1,3,1,0,2,1,1,1,4,3,4,1,7,1,0,1,0,0,3,5,1,1,1,1,3,3,2,2,1,2,0,1,1,2,7,3,3,4,4,4,4,2,3,1,0,0,0,5,0,9,5,9,1,1,1,1,1,1,1,1,1,0,7,1,1,0,1,3,1,3,3,2
2008,1875,1,34,12,1,2,1,1,0,0,1974,10,1,0,1,1,18,3,0,0,1,2,-1,11,51,51,22,17,1,1,45,2,1,1,60,1,63.5,63.5,50.7,50.7,1,0,2,1,2,7,1,7,7,7,7,1,7,0,1,4,0,0,8,7,0,3,1,0,9,0,0,0,1,7,1,4,1,1,1,1,1,3,3,1,1,2,0,1,7,2,0,4,1,2,3,6,6,0,3,2,0,0,0,1,14,1,7,1,1,1,1,1,1,1,1,0,0,1,0,1,6,0,5,3,2,3,3,2
2008,1876,1,65,13,1,1,1,1,0,0,1943,4,0,0,2,6,25,2,0,0,0,2,0,1,22,22,16,16,1,1,55,1,1,7,-1,1,28.4,28.4,-1,64.1,2,1,2,0,2,0,0,0,1,0,0,0,1,5,2,0,2,2,7,1,4,1,2,1,1,0,0,1,8,0,5,5,0,0,0,0,0,0,0,1,2,2,2,1,0,2,7,4,2,4,6,5,4,3,0,0,2,0,0,1,70,2,7,1,1,1,1,1,1,1,1,1,1,0,7,1,4,1,0,3,2,3,2,2
2008,1877,1,61,12,1,1,1,1,0,0,1947,5,1,0,1,5,22,2,0,0,0,2,0,1,48,51,24,24,1,1,65,1,1,1,50,1,45.2,63.5,50.3,64.1,2,1,2,0,1,0,0,1,1,0,0,0,1,5,2,0,2,1,7,1,3,1,1,1,1,0,1,0,1,0,5,5,0,0,0,0,0,0,0,2,2,1,2,1,1,2,7,4,1,3,5,5,3,2,0,0,2,0,0,1,14,1,6,3,1,2,1,1,1,3,2,1,1,0,7,1,4,5,0,3,2,3,2,2
2008,1878,1,76,12,1,1,1,1,0,0,1932,3,0,1,1,3,23,2,0,0,0,2,0,1,47,28,20,0,2,5,-1,2,0,5,-1,1,48.5,17.1,-1,37.3,2,0,2,0,1,0,0,1,1,0,0,0,1,5,3,0,3,2,7,1,4,1,4,1,7,0,1,1,1,0,6,6,0,0,0,0,0,0,0,2,2,2,1,1,1,2,7,4,1,3,5,6,3,2,0,0,2,0,0,1,60,1,0,2,1,5,1,1,0,1,1,1,1,0,7,0,0,2,0,3,3,1,3,2
2008,1879,1,55,12,1,1,1,1,0,0,1953,7,0,0,5,3,27,2,0,0,0,2,0,1,35,46,18,16,1,1,50,1,1,7,-1,1,29.2,38.4,37.7,24.2,2,0,2,0,1,0,0,1,1,0,0,0,1,5,2,0,1,1,7,1,1,3,2,1,1,0,0,0,1,0,5,4,0,0,0,0,0,0,0,3,2,2,3,1,0,2,7,4,1,4,6,4,1,8,0,0,8,0,0,1,14,1,0,2,8,3,1,0,0,4,1,1,1,0,7,1,5,1,0,3,3,8,2,2
2008,1880,1,76,12,1,2,1,1,0,0,1932,11,0,0,4,3,21,3,0,0,0,3,-1,1,36,39,98,0,2,7,-1,2,0,5,-1,1,33.1,45.3,-1,37.3,2,0,2,2,2,7,2,7,7,7,7,1,7,0,1,5,0,0,7,7,0,1,3,0,7,0,0,0,1,7,6,6,0,0,0,0,0,0,0,2,1,2,2,1,7,2,0,4,2,5,5,4,4,0,0,0,2,5,3,1,70,2,7,1,1,1,1,1,0,1,1,0,0,1,0,1,3,0,1,3,4,1,2,2
